name,openset
samplenew3_00008059,"[anger, indignation]"
samplenew3_00008065,"[anxious, nervous, angry, frustrated]"
samplenew3_00008066,"[dissatisfaction, concern, questioning, fear, anxiety, stress, curiosity, confusion]"
samplenew3_00008082,"[sadness, anxiety, anger]"
samplenew3_00008083,"[fear, anxiety, sadness, emotional numbness, indifference, mockery]"
samplenew3_00008121,"[excited, enthusiastic, positive]"
samplenew3_00008149,"[threat, warning, anger]"
samplenew3_00008174,"[confused, shocked, concerned, unsettled]"
samplenew3_00008181,"[excited, enthusiastic, positive]"
samplenew3_00008194,[]
samplenew3_00008207,"[confident, determined, cooperative, governance, relationship, important discussion]"
samplenew3_00008216,[worried]
samplenew3_00008256,"[calm, content, satisfied, tranquil]"
samplenew3_00008264,"[helplessness, confusion, emotional turmoil, vulnerability]"
samplenew3_00008281,[]
samplenew3_00008304,"[care, concern, worry, tired, overworked]"
samplenew3_00008326,"[anger, frustration, anxiety, nervousness]"
samplenew3_00008340,"[jokey, teasing, humorous, positive, friendly]"
samplenew3_00008359,"[cautious, concerned, anxious, detached]"
samplenew3_00008402,"[worried, troubled, deceived, angry, frustrated]"
samplenew3_00008416,"[dissatisfaction, anger, demand]"
samplenew3_00008449,"[calm, curious]"
samplenew3_00008455,"[sarcastic, critical, negative]"
samplenew3_00008469,"[surprised, positive]"
samplenew3_00008478,"[unwell, emotionally terrible, depressed, concerned]"
samplenew3_00008499,"[excitement, anticipation]"
samplenew3_00008521,"[excitement, enthusiasm, positive anticipation]"
samplenew3_00008525,[]
samplenew3_00008536,"[anger, sadness]"
samplenew3_00008562,"[nervous, excited]"
samplenew3_00008582,"[helplessness, despair, unable to escape, emotional response intensification]"
samplenew3_00008589,"[concerned, attentive, caring, loving]"
samplenew3_00008593,"[tranquil, joyful]"
samplenew3_00008619,"[gratitude, appreciation, happiness, satisfaction, positive, friendly, pleasant]"
samplenew3_00008630,"[frustrated, annoyed, irritable]"
samplenew3_00008633,"[concern, nervousness, excitement, anxiety]"
samplenew3_00008661,"[confident, comfortable, polite, professional]"
samplenew3_00008703,"[happy, satisfied, relaxed, humorous]"
samplenew3_00008711,"[disappointment, frustration, anger]"
samplenew3_00008740,"[serious, urgent, anxious, pressured]"
samplenew3_00008754,"[sadness, pain, self-blame, regret]"
samplenew3_00008756,[angry]
samplenew3_00008770,"[neutral, casual, indifferent]"
samplenew3_00008796,"[excited, enthusiastic, confident]"
samplenew3_00008824,"[serious, focused, uncertain, hesitant, submissive, intense emotional distress, possibly related to war or fighting]"
samplenew3_00008833,"[tense, urgent]"
samplenew3_00008844,"[angry, confrontational]"
samplenew3_00008898,"[serious, focused, pressured]"
samplenew3_00008906,[]
samplenew3_00008925,"[pride, confidence, satisfaction]"
samplenew3_00008935,"[disappointment, resignation, urgency, impatience, frustration, anger]"
samplenew3_00008938,"[strength, optimism, affirmation, encouragement]"
samplenew3_00008940,"[relaxed, satisfied]"
samplenew3_00008959,"[disgust, fear, dissatisfaction, confusion]"
samplenew3_00008985,"[oppressed, uncomfortable, distressed, dissatisfied]"
samplenew3_00008997,"[frustration, dissatisfaction, anger, sadness, despair]"
samplenew3_00009003,"[urgent, anxious, tense]"
samplenew3_00009018,"[confused, anxious]"
samplenew3_00009055,"[tension, unease, nervous, anxious]"
samplenew3_00009067,"[urgent, anticipatory, positive]"
samplenew3_00009075,[]
samplenew3_00009081,"[anxiety, agitation, emotional detachment]"
samplenew3_00009085,"[pressure, anxiety, hesitation, uncertainty]"
samplenew3_00009121,"[tension, anticipation, need, expectation]"
samplenew3_00009163,"[humorous, playful, positive]"
samplenew3_00009189,"[positive emotions: happiness, amusement, negative emotions: fear, anxiety]"
samplenew3_00009215,"[fear, anxiety, pressure, defeat, confusion]"
samplenew3_00009218,"[confident, determined, indifferent towards money, emphasizes values/goals]"
samplenew3_00009245,"[concern, uncertainty, worry, contemplation, introspection, sadness]"
samplenew3_00009249,"[confident, optimistic, happy, excited]"
samplenew3_00009270,"[concern, blame]"
samplenew3_00009335,"[excitement, enthusiasm, positive evaluation, praise]"
samplenew3_00009337,"[tense, anxious, requesting, demanding]"
samplenew3_00009369,"[optimistic, positive, calm, composed]"
samplenew3_00009377,"[negative, melancholic]"
samplenew3_00009378,"[happiness, confidence, pride]"
samplenew3_00009406,"[content, satisfied, happy]"
samplenew3_00009441,"[dissatisfaction, anger, troubled]"
samplenew3_00009455,"[gentle, humble, introspective, calm]"
samplenew3_00009467,"[anger, sadness, betrayal, disappointment]"
samplenew3_00009485,"[regret, self-blame, anger, happiness]"
samplenew3_00009494,"[positive, joy, excitement, enthusiasm]"
samplenew3_00009504,"[anxiety, unease, worry]"
samplenew3_00009505,"[anxious, uneasy, sarcastic, dissatisfied]"
samplenew3_00009529,"[dissatisfaction, complaint, confusion, anxiety, pressure]"
samplenew3_00009530,"[dissatisfaction, impatience, displeasure]"
samplenew3_00009540,"[disappointment, dissatisfaction, anger, frustration, upset]"
samplenew3_00009563,"[pride, confidence, independence, self-sufficiency, enjoyment]"
samplenew3_00009605,"[anger, disappointment, sadness]"
samplenew3_00009615,"[dissatisfied, confused, questioning]"
samplenew3_00009640,"[frustration, helplessness, distress, disappointment]"
samplenew3_00009653,"[anger, frustration, dissatisfaction, unhappiness]"
samplenew3_00009655,"[anxious, tense]"
samplenew3_00009683,"[friendly, relaxed, happy]"
samplenew3_00009710,"[anger, frustration, nervousness]"
samplenew3_00009728,"[appreciative, approving]"
samplenew3_00009729,"[joking, teasing, positive]"
samplenew3_00009739,"[pressure, tasks, anxiety, nervousness]"
samplenew3_00009801,"[anticipation, excitement, positive]"
samplenew3_00009825,"[disappointment, sadness, anger]"
samplenew3_00009827,"[appreciation, satisfaction, pride, confidence, enthusiasm]"
samplenew3_00009830,"[powerlessness, frustration]"
samplenew3_00009834,"[sarcastic, dissatisfied]"
samplenew3_00009838,"[dissatisfaction, frustration, anxiety]"
samplenew3_00009839,"[worry, nervousness]"
samplenew3_00009846,"[admiration, praise, happiness, relaxation]"
samplenew3_00009886,"[pressure, frustration]"
samplenew3_00009893,"[exploration, curiosity, interest, happiness, satisfaction]"
samplenew3_00009901,"[determined, motivated, serious, focused]"
samplenew3_00009916,"[anxiety, nervousness, uncertainty]"
samplenew3_00009922,"[serious, tense]"
samplenew3_00009952,"[sarcastic, teasing, amused]"
samplenew3_00009965,"[angry, dissatisfied]"
samplenew3_00009986,"[disappointment, anger, sadness]"
samplenew3_00009990,"[distress, need for help or support]"
samplenew3_00009991,"[confused, exhausted, frustrated]"
samplenew3_00010008,[sad]
samplenew3_00010045,"[stress, anxiety]"
samplenew3_00010048,"[worry, concern]"
samplenew3_00010069,"[admiring, appreciative, positive]"
samplenew3_00010073,"[formal, importance, pride, solemnity]"
samplenew3_00010087,"[anxiety, pressure, dissatisfaction]"
samplenew3_00010095,"[neutral, calm]"
samplenew3_00010103,"[sympathetic, concerned, understanding, caring, sad, disappointed]"
samplenew3_00010106,"[appreciation, recognition, positive]"
samplenew3_00010118,"[anger, blame]"
samplenew3_00010122,"[anger, frustration, sadness]"
samplenew3_00010125,"[positive, happiness, satisfaction, excitement, enthusiasm, anxiety, nervousness, curiosity, surprise]"
samplenew3_00010127,"[surprise, appreciation]"
samplenew3_00010164,"[sadness, longing, nostalgia, self-deprecation, self-comfort, acceptance]"
samplenew3_00010188,"[nervous, anxious, confused, determined, resolute]"
samplenew3_00010195,[]
samplenew3_00010206,"[concern, disappointment, worry, anxious, stressed]"
samplenew3_00010211,"[contemplative, sad, melancholic, fear, anxiety, pressure, doubt, self-blame]"
samplenew3_00010248,"[frustrated, uncomfortable, sad]"
samplenew3_00010267,"[anger, frustration, fear]"
samplenew3_00010284,"[worthless, not valued, negative]"
samplenew3_00010294,[]
samplenew3_00010313,"[regret, disappointment]"
samplenew3_00010335,"[anger, sadness, frustration, despair]"
samplenew3_00010359,"[tension, fear, unease, confusion, overwhelm]"
samplenew3_00010414,"[anxious, nervous, angry, hostile, sad]"
samplenew3_00010422,"[anger, disappointment, shame]"
samplenew3_00010449,"[discomfort, confusion, longing, dissatisfaction]"
samplenew3_00010463,"[neutral, anxious, nervous]"
samplenew3_00010464,"[worry, anxiety, care, sympathy]"
samplenew3_00010476,"[nervous, anxious]"
samplenew3_00010485,"[angry, frustrated, tension, anxiety]"
samplenew3_00010498,"[anger, frustration]"
samplenew3_00010507,"[doubt, disbelief, dissatisfaction, anxiety, nervousness]"
samplenew3_00010508,"[excited, nervous]"
samplenew3_00010520,"[excited, nervous, encouraging]"
samplenew3_00010535,"[frustration, disappointment, anxiety]"
samplenew3_00010541,"[joyful, excited]"
samplenew3_00010562,"[positive, introspective, focused, self-comfort, self-motivation]"
samplenew3_00010563,"[worry, anxiety, nervousness]"
samplenew3_00010594,"[positive, responsibility, determination, focus]"
samplenew3_00010597,"[anger, excitement, dissatisfaction]"
samplenew3_00010609,"[grateful, content]"
samplenew3_00010620,"[anger, frustration]"
samplenew3_00010626,"[understanding, concern, caring, taking care of others, positive emotions]"
samplenew3_00010642,"[concern, anxious]"
samplenew3_00010666,"[surprised, curious, possibly happy or excited]"
samplenew3_00010674,"[excitement, anticipation, motivation, positive]"
samplenew3_00010698,"[sadness, despair, indifference]"
samplenew3_00010703,"[hope, positivity, comfort, encouragement]"
samplenew3_00010732,"[anger, dissatisfaction]"
samplenew3_00010765,"[caring, supportive, comforting]"
samplenew3_00010775,"[calm, relaxed, sad, melancholic]"
samplenew3_00010794,"[concern, pressure, responsibility, importance]"
samplenew3_00010821,"[anxiety, concern, pressure]"
samplenew3_00010822,"[mocking, dissatisfied, surprise]"
samplenew3_00010858,"[anxious, irritated, stressed, dissatisfaction, questioning]"
samplenew3_00010869,"[jokey, teasing, self-deprecating, cheerful, relaxed]"
samplenew3_00010874,"[indifferent, dismissive]"
samplenew3_00010913,"[excited, enthusiastic, out of control, anxious]"
samplenew3_00010927,"[worry, stress, feeling overwhelmed]"
samplenew3_00010932,"[angry, frustrated]"
samplenew3_00010947,"[nervous, anxious, tense, uneasy]"
samplenew3_00010949,"[dissatisfaction, anger, anxiety]"
samplenew3_00010953,"[anger, blame]"
samplenew3_00010962,"[anger, negativity]"
samplenew3_00010968,"[supportive, encouraging]"
samplenew3_00010970,"[excited, satisfied, confident]"
samplenew3_00010996,"[pleased, inspired, appreciation, recognition, contrast, seriousness, worry]"
samplenew3_00011074,"[nervous, excited, sense of urgency, readiness]"
samplenew3_00011079,"[joyful, happy, satisfied]"
samplenew3_00011081,"[angry, frustrated, nostalgic, sad]"
samplenew3_00011089,"[concern, unease]"
samplenew3_00011101,"[sadness, pain, longing]"
samplenew3_00011122,"[pride, satisfaction, nervousness, excitement]"
samplenew3_00011164,"[encouraging, caring, emotional distress, stressed, attempting to alleviate stress]"
samplenew3_00011204,"[excited, praising, intense]"
samplenew3_00011227,"[dissatisfaction, concern, urgency, frustration]"
samplenew3_00011230,"[serious, dignified, respectful]"
samplenew3_00011237,"[anxious, stressed, overwhelmed, determined]"
samplenew3_00011247,"[anger, frustration, stress, worry, dissatisfaction]"
samplenew3_00011249,"[negative, mocking, sarcastic, anxiety, nervousness]"
samplenew3_00011256,"[dissatisfaction, blame, frustration, ignored, not taken seriously]"
samplenew3_00011281,"[dissatisfaction, disappointment, anger]"
samplenew3_00011286,"[angry, dissatisfied]"
samplenew3_00011288,"[tension, anxiety, pressure]"
samplenew3_00011295,"[lonely, anxious, lacking in confidence]"
samplenew3_00011301,"[positive, enthusiasm, excitement]"
samplenew3_00011302,"[anxious, stressed, overwhelmed, surprised, angry]"
samplenew3_00011310,"[content, happy]"
samplenew3_00011317,"[frustration, dissatisfaction, anxiety, nervousness]"
samplenew3_00011346,"[emotional, frustrated, angry]"
samplenew3_00011361,"[sadness, despair, helplessness]"
samplenew3_00011376,"[agreement, approval, encouragement, support]"
samplenew3_00011398,"[urgency, anxiety]"
samplenew3_00011400,"[angry, frustrated]"
samplenew3_00011414,"[anger, disappointment]"
samplenew3_00011415,"[distressed, painful, constrained, oppressed]"
samplenew3_00011428,"[sadness, anxiety, nervousness]"
samplenew3_00011432,"[critical, negative, subtle, humorous]"
samplenew3_00011454,"[sadness, longing, despair]"
samplenew3_00011469,"[surprise, admiration, satisfaction]"
samplenew3_00011482,"[sadness, helplessness, frustration]"
samplenew3_00011507,"[disappointed, tired, angry]"
samplenew3_00011551,"[gratitude, praise, satisfaction, happiness]"
samplenew3_00011581,"[discontent, frustration, worry, pressure]"
samplenew3_00011589,"[dissatisfaction, complaint, impatience]"
samplenew3_00011598,"[frustrated, annoyed, teasing, humorous, positive]"
samplenew3_00011612,"[confident, firm, urgent, excited, passionate]"
samplenew3_00011638,"[affirmative, praising, positive]"
samplenew3_00011655,[]
samplenew3_00011667,"[hesitant, uncertain, confused, unsure]"
samplenew3_00011706,"[doubt, concern, speculation]"
samplenew3_00011721,[]
samplenew3_00011728,"[appreciative, encouraging, admiring, serious, focused]"
samplenew3_00011740,"[stern, reproachful, pressure, anxiety]"
samplenew3_00011799,"[sadness, grief, despair, reflection, contemplation]"
samplenew3_00011809,"[embarrassed, sorry, anxiety, nervousness, detached]"
samplenew3_00011825,"[angry, frustrated]"
samplenew3_00011856,"[frustrated, angry, helpless]"
samplenew3_00011863,"[tense, anxious, pressured, suppressed, frustrated]"
samplenew3_00011867,"[tension, confidence, pressure, seriousness]"
samplenew3_00011898,"[positive, praising, appreciative]"
samplenew3_00011928,"[anger, disappointment]"
samplenew3_00011972,"[serious, focused, anxious, confused, pressured]"
samplenew3_00011992,"[concern, anxiety, tension]"
samplenew3_00011995,"[disappointment, frustration, loneliness, tension, pressure, unease]"
samplenew3_00012036,"[disappointment, frustration, impatience, irritability]"
samplenew3_00012052,"[anticipation, excitement, longing]"
samplenew3_00012056,"[positive, relaxed, open]"
samplenew3_00012068,"[anxious, nervous, overwhelmed, concerned, determined]"
samplenew3_00012070,"[discontent, mistrust, skepticism, anger, frustration]"
samplenew3_00012082,"[friendly, caring, curious]"
samplenew3_00012098,"[indifferent, bored]"
samplenew3_00012123,"[encouragement, praise, anxiety, nervousness, excitement, energy]"
samplenew3_00012151,"[excited, enthusiastic, motivated]"
samplenew3_00012167,"[happy, excited, joyful, entertained]"
samplenew3_00012206,"[concerned, pessimistic, urgent, tense]"
samplenew3_00012227,"[despair, sadness, overwhelming stress, suicidal thoughts]"
samplenew3_00012249,"[angry, frustrated]"
samplenew3_00012250,"[admiration, respect, reverence, praise, excitement, anxiety]"
samplenew3_00012259,"[confused, questioning, contemplative, upset, worried]"
samplenew3_00012265,"[calm, rational, indifferent]"
